""	"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:2001242"	"BP"	"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	"59/4529"	"173/18614"	0.00234179399436967	0.0323520099351199	0.0254827475516355	"65018/3065/6421/4170/6280/4582/5743/6201/5291/4487/7466/6423/6880/8382/972/8876/9774/6648/5071/3315/51024/857/10134/4824/6591/50484/4609/3301/29979/138151/960/9479/90993/114971/572/84447/259230/10105/3070/8531/10059/120892/7009/4193/7178/599/3091/9529/207/55829/1540/8996/7157/9368/5771/596/1032/5329/4282"	59
"GO:0032279"	"CC"	"GO:0032279"	"asymmetric synapse"	"109/4724"	"353/19518"	0.0023610467815654	0.0184188201206096	0.0139806296654824	"22883/832/55450/400745/9829/5142/6272/6232/23623/26052/134/375/6546/119/10505/54910/220988/659/2043/3708/8536/9922/2596/3836/8997/5028/23043/1739/118/57537/3184/2895/10611/29102/6695/11346/100131897/8831/2534/2911/5071/2852/4897/64101/1020/6853/3750/23229/538/1821/3188/2892/2332/51201/23362/4067/6386/6156/6505/8777/51104/5727/23413/6207/78999/1410/23705/4900/10006/22849/120/8661/642938/664/9498/8825/9921/9478/5025/9201/1948/145581/6252/9495/10243/26037/9101/145773/64506/10509/112476/81831/9513/10882/201191/9123/9229/57534/1000/1630/9762/79953/5802/1785/23373/54487/9127/613/4536"	109
"GO:0031092"	"CC"	"GO:0031092"	"platelet alpha granule membrane"	"10/4724"	"17/19518"	0.00238066382511281	0.0184188201206096	0.0139806296654824	"51706/5099/10184/6678/135228/9749/94121/928/3690/54495"	10
"GO:0006643"	"BP"	"GO:0006643"	"membrane lipid metabolic process"	"69/4529"	"208/18614"	0.00238212964790672	0.0328386284509716	0.0258660429579571	"55650/5538/8613/81849/10026/29956/2629/93183/8703/5279/8560/51097/8708/375298/94101/26154/64090/129807/10402/151742/8706/84002/27163/166929/7368/5562/79993/64924/5515/2760/4758/60481/6785/57515/2717/427/5168/6482/10558/84302/7357/8818/20/6609/3995/221/1390/56624/259230/142891/83401/2583/9375/5587/171546/9517/6483/242/59344/10400/94005/284098/29906/2531/55304/128869/8813/8612/4668"	69
"GO:0030316"	"BP"	"GO:0030316"	"osteoclast differentiation"	"38/4529"	"102/18614"	0.0024136833484823	0.0332023593804075	0.0261525433475813	"1969/1435/4853/10401/7107/7130/1230/27086/5530/5295/1436/7124/1432/135228/28962/56975/6522/8840/7099/56834/2101/9846/84959/84293/9644/2200/302/3658/79705/5048/6348/284266/8792/650/1051/22904/126014/10766"	38
"GO:0032964"	"BP"	"GO:0032964"	"collagen biosynthetic process"	"22/4529"	"51/18614"	0.00242721942961358	0.0333172171278582	0.0262430134911212	"4921/51430/2149/5159/9697/3569/3624/5118/2022/1289/90993/871/7431/10536/7043/55323/4261/10609/1277/7040/57333/861"	22
"GO:0070296"	"BP"	"GO:0070296"	"sarcoplasmic reticulum calcium ion transport"	"19/4529"	"42/18614"	0.00243760752513297	0.0333229953453915	0.0262475648268495	"10269/2946/477/844/6262/6546/287/817/5144/1756/55636/55151/6588/9446/488/9472/8996/6348/5566"	19
"GO:0043473"	"BP"	"GO:0043473"	"pigmentation"	"41/4529"	"112/18614"	0.00243801491474689	0.0333229953453915	0.0262475648268495	"23557/8934/5861/9839/129880/55686/130340/79083/56999/84343/55330/4208/63971/5167/10981/6648/2737/1174/357/538/6591/11234/219931/4647/23682/26985/83938/4948/26258/4644/164/4157/6909/596/8943/126321/9230/348/89781/162/25825"	41
"GO:0032008"	"BP"	"GO:0032008"	"positive regulation of TOR signaling"	"21/4529"	"48/18614"	0.00245068375889449	0.0333765748198082	0.0262897678375202	"64121/10542/28956/7107/10000/5290/64083/253260/153129/96459/58528/54468/56834/51322/3071/84219/9894/23274/140775/81929/84861"	21
"GO:1901021"	"BP"	"GO:1901021"	"positive regulation of calcium ion transmembrane transporter activity"	"20/4529"	"45/18614"	0.00245548249916998	0.0333765748198082	0.0262897678375202	"6548/2946/844/6262/30845/5534/7341/3064/57620/5530/287/781/1020/6786/5031/9446/9472/9495/3306/342667"	20
"GO:0002476"	"BP"	"GO:0002476"	"antigen processing and presentation of endogenous peptide antigen via MHC class Ib"	"10/4529"	"17/18614"	0.00248349980757602	0.0333765748198082	0.0262897678375202	"3077/3134/3105/3133/3107/3106/100507436/80328/80329/79465"	10
"GO:0002484"	"BP"	"GO:0002484"	"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway"	"10/4529"	"17/18614"	0.00248349980757602	0.0333765748198082	0.0262897678375202	"3077/3134/3105/3133/3107/3106/100507436/80328/80329/79465"	10
"GO:0010566"	"BP"	"GO:0010566"	"regulation of ketone biosynthetic process"	"10/4529"	"17/18614"	0.00248349980757602	0.0333765748198082	0.0262897678375202	"9563/1609/5978/1601/654/51805/133/27122/8644/650"	10
"GO:0010763"	"BP"	"GO:0010763"	"positive regulation of fibroblast migration"	"10/4529"	"17/18614"	0.00248349980757602	0.0333765748198082	0.0262897678375202	"4921/6546/9590/358/5747/59/8874/207/3690/7040"	10
"GO:0055119"	"BP"	"GO:0055119"	"relaxation of cardiac muscle"	"10/4529"	"17/18614"	0.00248349980757602	0.0333765748198082	0.0262897678375202	"5142/2946/477/5997/6546/5290/817/5144/5025/3759"	10
"GO:1901096"	"BP"	"GO:1901096"	"regulation of autophagosome maturation"	"10/4529"	"17/18614"	0.00248349980757602	0.0333765748198082	0.0262897678375202	"56893/79443/55254/9140/9474/25851/7405/23274/140775/10241"	10
"GO:0014069"	"CC"	"GO:0014069"	"postsynaptic density"	"105/4724"	"339/19518"	0.00251602161305884	0.0192632904749817	0.0146216168302761	"22883/832/55450/400745/9829/5142/6232/23623/26052/134/375/6546/119/10505/54910/220988/659/2043/3708/8536/9922/2596/3836/8997/5028/23043/1739/118/57537/3184/2895/10611/29102/6695/11346/100131897/8831/2534/2911/5071/2852/4897/64101/1020/6853/3750/23229/538/1821/3188/2892/2332/51201/23362/4067/6386/6156/8777/51104/5727/23413/6207/78999/1410/23705/4900/10006/22849/120/8661/642938/664/8825/9921/9478/5025/9201/1948/145581/6252/9495/10243/26037/9101/145773/64506/10509/112476/81831/9513/201191/9123/9229/57534/1000/1630/9762/79953/5802/1785/23373/54487/9127/613/4536"	105
"GO:0031667"	"BP"	"GO:0031667"	"response to nutrient levels"	"143/4529"	"477/18614"	0.00253660748459629	0.0337310158147666	0.0265689508130011	"9563/83667/80149/64121/84879/6513/9682/5563/2730/178/57535/6566/5565/2029/1513/2629/3428/7391/9462/9213/2752/5743/467/5629/1788/5610/6546/56603/3552/8942/92196/659/1373/4968/10533/5468/7048/90226/10641/64332/83939/6696/6423/2180/253260/5562/5019/5122/96459/6690/3077/7124/10919/1432/1026/7942/2729/58528/9474/6648/26100/54468/51422/11152/3920/51765/6781/6591/54332/5339/3297/80010/210/3309/114789/10999/445/133/55626/10524/1374/219931/55863/143686/28960/8644/6935/5599/664/2/23710/80763/120892/54407/7421/144577/490/317/55198/9891/2308/8428/91875/1603/5106/5587/22863/4149/1965/22938/207/440275/663/84219/23274/79567/1728/11345/81631/8140/1535/7157/1277/1636/55062/81929/55364/220441/8792/596/655/53615/6915/1032/9518/22933/7538/348/11133/7376/1312/10634/706"	143
"GO:0007224"	"BP"	"GO:0007224"	"smoothened signaling pathway"	"51/4529"	"146/18614"	0.00253980773693517	0.0337310158147666	0.0265689508130011	"51668/204851/92344/5396/55733/26160/200728/731220/2736/79809/5270/4735/7048/200894/7545/6474/3280/132884/2121/57545/57728/1495/5167/2737/221914/7415/23552/5727/5082/5080/26005/79659/8945/7289/7480/7846/2735/79600/22873/9786/283643/85455/146057/374654/64927/23059/2294/90410/54903/51098/5566"	51
"GO:0030177"	"BP"	"GO:0030177"	"positive regulation of Wnt signaling pathway"	"51/4529"	"146/18614"	0.00253980773693517	0.0337310158147666	0.0265689508130011	"79971/57326/9839/79809/130612/7474/3516/51176/2247/6423/9037/1601/7320/5754/22881/6206/7128/1956/1749/857/6907/25960/8840/8629/23189/7415/3611/55366/54972/10413/25805/22943/54764/81029/65981/120892/7480/8549/51339/9101/79705/527/1277/64750/1453/650/54994/6597/7040/57664/54795"	51
"GO:0072073"	"BP"	"GO:0072073"	"kidney epithelium development"	"51/4529"	"146/18614"	0.00253980773693517	0.0337310158147666	0.0265689508130011	"56998/9653/4853/5087/183/55083/130497/6382/3237/2043/5915/3913/3280/1739/9353/2247/1909/10409/2668/2297/4208/2246/2296/100133941/358/2737/5420/4609/5727/3611/55366/10413/10220/1948/6495/384/26585/2303/9955/9953/3975/3217/6662/80000/596/650/182/64412/655/3911/3976"	51
"GO:0048562"	"BP"	"GO:0048562"	"embryonic organ morphogenesis"	"93/4529"	"294/18614"	0.00254235615441347	0.0337310158147666	0.0265689508130011	"1969/2048/204851/4853/27173/5396/5629/6262/130497/26160/2202/129880/3236/3232/3233/23314/5915/7048/7474/26018/200894/5357/7545/6474/3280/1739/4487/57728/55584/10427/1909/4208/2201/5754/10370/3201/2737/1749/221908/3638/55112/9968/7976/55636/4325/115908/7046/25861/2022/9645/5080/26005/4647/10413/648/6935/219736/64072/79955/7289/5916/2735/10818/6926/84678/4323/2290/6495/3091/4522/7043/51676/2200/55897/23059/2294/2303/1856/9423/3975/3212/3213/3217/6909/6662/9368/57534/125488/51098/655/8463/613/11078"	93
"GO:0009199"	"BP"	"GO:0009199"	"ribonucleoside triphosphate metabolic process"	"81/4529"	"251/18614"	0.00254662868464536	0.0337310158147666	0.0265689508130011	"64802/65018/5563/205/26289/2773/515/405/477/4720/6391/7371/29922/5208/790/23433/55022/4705/3615/523/26137/4710/521/4717/6389/134145/5562/8382/8870/4907/57673/221264/5167/9551/51024/3614/4708/51422/7114/56474/9583/7415/195827/4702/114789/3939/572/4723/11164/80201/2026/10059/120892/5213/3356/3091/4707/9556/83440/339123/4832/527/4706/9611/230/6774/516/498/514/54963/374291/3643/7040/9567/706/5211/4535/4536/4537/4539/4538"	81
"GO:0031330"	"BP"	"GO:0031330"	"negative regulation of cellular catabolic process"	"81/4529"	"251/18614"	0.00254662868464536	0.0337310158147666	0.0265689508130011	"1676/65018/84879/9682/3953/9860/26191/7812/54855/9554/4170/56893/1660/3192/6201/92196/7428/7079/1618/55254/5290/10644/57533/54502/3184/2668/6880/3077/10919/1432/55603/10758/10643/3082/7076/2332/4105/1736/66036/6386/340371/79048/11187/258010/9638/51322/8531/120892/84749/3183/23256/6815/81892/9529/207/90427/4130/302/5371/5045/23274/9683/1459/8140/7157/140775/6774/10140/8313/7077/4864/596/1869/5476/55544/1153/6449/22933/7538/84861/706"	81
"GO:2001243"	"BP"	"GO:2001243"	"negative regulation of intrinsic apoptotic signaling pathway"	"37/4529"	"99/18614"	0.00256281506295069	0.0338755637127474	0.0266828070340134	"65018/3065/4582/5743/5291/7466/6423/6880/8382/972/6648/5071/3315/6591/50484/3301/960/9479/90993/84447/10105/3070/8531/120892/7009/4193/7178/599/3091/9529/207/55829/8996/596/1032/5329/4282"	37
"GO:0046718"	"BP"	"GO:0046718"	"viral entry into host cell"	"53/4529"	"153/18614"	0.00260191698114366	0.0343217960715953	0.0270342914262566	"8764/1969/8547/55223/50848/9213/1604/1803/3693/5359/185/286827/950/972/3123/6993/1956/222256/857/1508/11059/4061/10581/8519/10410/117854/85363/10346/6609/6520/219931/7405/4684/5818/81603/3678/6404/3356/1948/10572/57617/7301/290/5045/4261/3690/4864/6317/682/3643/558/5817/3956"	53
"GO:0034394"	"BP"	"GO:0034394"	"protein localization to cell surface"	"28/4529"	"70/18614"	0.00264879987158633	0.0348582235587507	0.0274568199264132	"8514/2048/54741/9860/150684/26154/23171/287/3077/7124/5796/57154/2316/20/6809/83700/382/10516/207/4130/2252/23062/57555/23327/128869/10347/9230/26088"	28
"GO:0007599"	"BP"	"GO:0007599"	"hemostasis"	"75/4529"	"230/18614"	0.00265343575968697	0.0348582235587507	0.0274568199264132	"2048/5051/6814/375033/50848/7391/5321/1465/2677/2191/5270/5627/5291/5359/5028/5912/5290/1609/55330/10855/308/3572/2149/2150/2162/1192/1432/22875/5154/3569/3315/7980/5054/857/2316/65991/5327/4067/2776/7099/6812/10077/3611/11234/84959/653145/5592/9060/928/1606/160851/2159/5265/7301/26258/302/18/79001/170692/3690/8526/5578/114897/84034/5055/7056/10398/2778/6915/558/5329/348/3053/89781/4627"	75
"GO:0003231"	"BP"	"GO:0003231"	"cardiac ventricle development"	"45/4529"	"126/18614"	0.00271101536227476	0.0354695777744461	0.0279383660552144	"7798/10269/8543/5629/6262/659/7048/7474/6091/3280/53834/7468/9353/3516/1909/6423/1363/4208/6586/2296/5754/10370/6604/3084/55636/23462/23414/157378/7046/2022/4193/10818/6926/25831/3091/9321/7168/55897/2294/2303/80000/2280/182/7040/10848"	45
"GO:0021987"	"BP"	"GO:0021987"	"cerebral cortex development"	"45/4529"	"126/18614"	0.00271101536227476	0.0354695777744461	0.0279383660552144	"6513/22911/100996763/8941/6091/10460/9353/79633/7280/81853/266727/114327/5454/2737/1956/55695/3912/93986/1020/6867/83696/153090/9355/5080/4192/572/3014/57178/664/3736/54407/7846/2290/3091/23224/317762/9289/1459/1398/5048/1000/5802/478/1399/25777"	45
"GO:0045807"	"BP"	"GO:0045807"	"positive regulation of endocytosis"	"36/4529"	"96/18614"	0.00271975401420004	0.0354802670395749	0.027946785681857	"26119/5538/7474/1173/5530/1601/2150/3077/10211/154664/3092/5054/8976/2332/6609/7251/84896/120892/3071/4035/23011/55681/55198/26585/567/302/11031/57534/23327/10347/718/3643/1785/558/348/8867"	36
"GO:0007159"	"BP"	"GO:0007159"	"leukocyte cell-cell adhesion"	"126/4529"	"415/18614"	0.00272840160609433	0.0354802670395749	0.027946785681857	"8764/7805/80149/26191/6280/51043/50848/149041/27/1604/11221/3707/114548/57162/119/84695/3552/3553/27177/2736/1803/3676/7048/58515/64332/868/3592/5290/3280/1739/399/5530/64116/51176/836/64083/3572/972/10318/6793/56940/9308/3077/10385/3105/3133/7124/3127/3123/3117/3108/3111/3113/3115/27242/4907/100133941/2534/8876/7430/55274/3569/10457/2737/7784/857/6522/6604/4067/8767/3037/7264/80380/340481/301/8013/9314/54542/51148/445/10077/960/4192/55626/923/572/10524/2615/648/1326/57178/57678/101/7480/3678/3071/9840/6404/10808/1948/3958/384/207/567/64410/3566/146850/6347/1845/5573/5771/10892/140885/100/1051/655/8943/970/7297/6597/23149/84807/6598/3956/58494/861"	126
"GO:1903706"	"BP"	"GO:1903706"	"regulation of hemopoiesis"	"126/4529"	"415/18614"	0.00272840160609433	0.0354802670395749	0.027946785681857	"56998/80149/64769/55170/1435/914/4853/10401/405/10456/51043/149041/338382/11221/3707/7107/114548/56603/84695/27177/2736/7130/84289/7048/1230/54681/27086/64332/3059/399/5530/51176/57630/3148/29102/5295/4208/4015/6932/972/9308/8365/10385/3106/7124/3123/3111/1432/27154/8876/55274/222166/3624/2737/1021/5764/6522/6604/56892/6591/4067/9760/8767/10221/4609/3297/301/7099/54542/4192/55626/572/56834/2101/10524/84959/3601/6935/23522/57178/84293/101/7480/5916/3071/9840/53342/56339/4323/22985/55012/4792/6655/3091/677/23186/4212/567/2200/80349/64410/3566/146850/2124/6348/1440/6774/5578/5771/284266/10892/182/100/1051/116151/8943/6597/84807/7538/558/7040/6598/3976/10766/23774/861"	126
"GO:0006476"	"BP"	"GO:0006476"	"protein deacetylation"	"42/4529"	"116/18614"	0.00275710046326261	0.0357810371232303	0.0281836936244622	"65018/3065/5928/6421/5563/55170/57459/8864/10474/79885/8850/1487/817/8467/11076/5562/55809/6907/5931/10013/55869/56271/9643/2316/120892/64426/5587/84312/51562/91748/122953/23186/9112/4692/25942/10933/112869/7157/1107/4137/53615/22933"	42
"GO:0030168"	"BP"	"GO:0030168"	"platelet activation"	"47/4529"	"133/18614"	0.00281939019133233	0.0364696842202298	0.0287261211323728	"6814/375033/50848/5321/1465/5270/5291/5359/5028/5912/5290/1609/55330/3572/2149/1192/1432/5154/3569/3315/2316/65991/4067/2776/7099/6812/10077/3611/84959/5592/928/1606/160851/7301/18/170692/3690/8526/5578/114897/84034/7056/10398/2778/558/348/4627"	47
"GO:0009615"	"BP"	"GO:0009615"	"response to virus"	"124/4529"	"408/18614"	0.00282151822189511	0.0364696842202298	0.0287261211323728	"55210/3925/8547/2537/80149/10269/7268/3716/2633/10542/4343/26191/10623/103/3428/9447/9213/6041/1660/338382/375/3964/114548/4953/60509/5610/3553/10010/10533/64343/58515/201626/5359/3592/1665/51191/55601/6502/55914/2150/9140/10146/90933/100507436/7124/1432/9474/10758/3459/7128/54476/3569/5683/3315/1021/1174/3663/11040/2332/665/23087/90865/29979/64170/10581/8519/10410/10077/117854/85363/10346/6609/4321/79671/59/81603/57678/5654/1755/664/10060/6773/8091/4940/80212/9201/7178/10206/730249/84932/3091/10577/3320/440275/5371/25942/4828/79798/197259/91607/6351/201294/6397/55666/8780/54941/596/5802/51257/55337/7297/684/11100/23765/7353/9582/27350/60489/171568/23151/3454/3460/4600/104"	124
"GO:0002573"	"BP"	"GO:0002573"	"myeloid leukocyte differentiation"	"74/4529"	"227/18614"	0.00284330424066787	0.0366039808457924	0.0288319027210008	"5293/56998/1969/3725/1435/4853/10401/10456/2629/3428/7107/7130/843/5468/7048/1230/27086/3059/3516/5530/51176/133396/5295/2150/1437/1436/972/7124/3123/1432/135228/28962/10370/56975/3624/1021/6522/4067/10221/4609/8840/3297/90865/7099/56834/2101/9846/84959/84293/9644/22985/677/2200/302/3658/79705/5048/2124/6348/1440/5578/2194/5771/284266/8792/650/1051/22904/7040/126014/3976/4627/10766/861"	74
"GO:0002685"	"BP"	"GO:0002685"	"regulation of leukocyte migration"	"74/4529"	"227/18614"	0.00284330424066787	0.0366039808457924	0.0288319027210008	"8764/100532736/79647/1435/1893/27/134/6868/3554/3552/7130/1803/3676/6364/1230/58515/7474/4345/3592/9353/3576/5734/5295/2150/1436/972/6793/1843/7124/3569/6369/7784/5054/8976/5764/4267/158747/4067/5747/90865/301/23075/10894/4192/83700/101/928/719/10059/3071/5025/23143/4323/3958/5228/79890/207/26585/1588/1398/6347/6348/6351/3690/3929/100/1265/728/27202/2358/1399/613/4282/58494"	74
"GO:0002675"	"BP"	"GO:0002675"	"positive regulation of acute inflammatory response"	"14/4529"	"28/18614"	0.00286837683696464	0.0367793469075067	0.0289700335230361	"5733/5743/3553/9180/3572/3133/7124/3569/7784/101/8792/718/2867/5008"	14
"GO:0048843"	"BP"	"GO:0048843"	"negative regulation of axon extension involved in axon guidance"	"14/4529"	"28/18614"	0.00286837683696464	0.0367793469075067	0.0289700335230361	"10500/64218/10505/54910/7869/7474/9037/57556/10371/10013/80031/8482/10509/10501"	14
"GO:0032436"	"BP"	"GO:0032436"	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	"35/4529"	"93/18614"	0.00288465547859108	0.0369143960049185	0.0290764078120933	"127544/2629/64326/9781/28951/7341/10425/57630/1601/153769/255488/2729/5071/90637/857/29978/10134/25897/10221/90865/7415/29979/8078/120892/4193/26259/25831/207/8554/8313/1453/6449/5886/79016/22933"	35
"GO:0009201"	"BP"	"GO:0009201"	"ribonucleoside triphosphate biosynthetic process"	"44/4529"	"123/18614"	0.00289658458011431	0.0369348828072207	0.0290925446769204	"65018/205/515/4720/6391/7371/29922/790/55022/4705/3615/523/4710/521/4717/6389/134145/8382/221264/9551/3614/4708/51422/7114/56474/7415/4702/4723/4707/9556/4832/527/4706/516/498/514/54963/374291/7040/4535/4536/4537/4539/4538"	44
"GO:0043242"	"BP"	"GO:0043242"	"negative regulation of protein-containing complex disassembly"	"31/4529"	"80/18614"	0.00290350495293376	0.0369348828072207	0.0290925446769204	"832/22911/829/56893/23271/25802/119/822/55254/5290/118/57482/324/7124/136319/10013/7111/23075/6588/6840/120/6710/146057/29767/29766/50810/23274/10300/146206/10297/11078"	31
"GO:0048844"	"BP"	"GO:0048844"	"artery morphogenesis"	"31/4529"	"80/18614"	0.00290350495293376	0.0369348828072207	0.0290925446769204	"5396/5629/10000/659/7048/56999/4638/3280/3516/10427/1909/5159/2296/10370/55636/23462/7046/2022/4192/30008/57178/4035/1948/6495/2294/2303/60681/6909/182/4854/348"	31
"GO:0002062"	"BP"	"GO:0002062"	"chondrocyte differentiation"	"41/4529"	"113/18614"	0.00294110750817559	0.0372434040812014	0.0293355580091655	"1893/4209/129642/130497/2202/659/5915/7048/6474/658/6423/81792/4208/7045/309/654/1432/2737/23516/4017/6591/8840/4882/7046/85301/4192/871/81029/6660/7480/5916/8091/3091/9321/26585/11173/8313/6662/650/8200/7040"	41
"GO:0055001"	"BP"	"GO:0055001"	"muscle cell development"	"64/4529"	"192/18614"	0.00294149756667766	0.0372434040812014	0.0293355580091655	"57190/10269/4000/844/5999/5997/1465/25802/5629/183/3192/64754/6382/6546/2274/7273/8837/23363/92737/27086/6474/3280/9948/7345/10611/5530/287/51778/1909/8470/4015/5159/9794/9474/2318/1756/9172/5339/7111/2022/133/30008/11155/7480/3856/488/6926/10038/4776/9472/1073/6495/87/51676/29767/29766/7168/8506/5573/115701/596/10398/4773/1827"	64
"GO:0090161"	"BP"	"GO:0090161"	"Golgi ribbon formation"	"7/4529"	"10/18614"	0.00295674596535067	0.0372434040812014	0.0293355580091655	"50999/8674/9648/64083/10133/10419/9321"	7
"GO:0097201"	"BP"	"GO:0097201"	"negative regulation of transcription from RNA polymerase II promoter in response to stress"	"7/4529"	"10/18614"	0.00295674596535067	0.0372434040812014	0.0293355580091655	"3725/7428/10370/9531/7009/55364/22933"	7
"GO:0098779"	"BP"	"GO:0098779"	"positive regulation of mitophagy in response to mitochondrial depolarization"	"7/4529"	"10/18614"	0.00295674596535067	0.0372434040812014	0.0293355580091655	"65018/7416/5071/54543/10013/10133/11140"	7
"GO:0034311"	"BP"	"GO:0034311"	"diol metabolic process"	"15/4529"	"31/18614"	0.0030800896268173	0.0385046273935055	0.0303289873305009	"8613/2629/6697/5860/27163/427/10558/20/5805/56624/171546/2643/9517/55304/8612"	15
"GO:0001836"	"BP"	"GO:0001836"	"release of cytochrome c from mitochondria"	"24/4529"	"58/18614"	0.00308084970116155	0.0385046273935055	0.0303289873305009	"65018/2537/4170/10962/4000/56947/26355/6648/5071/2852/3082/51024/572/10105/27069/664/10059/599/207/90427/8996/7157/596/5329"	24
"GO:0030042"	"BP"	"GO:0030042"	"actin filament depolymerization"	"24/4529"	"58/18614"	0.00308084970116155	0.0385046273935055	0.0303289873305009	"832/829/25802/119/822/5290/118/9948/57482/9037/2150/136319/7111/23075/9645/6840/120/1073/6710/29767/29766/146206/57553/11078"	24
"GO:0043616"	"BP"	"GO:0043616"	"keratinocyte proliferation"	"24/4529"	"58/18614"	0.00308084970116155	0.0385046273935055	0.0303289873305009	"4853/26160/64332/10468/135228/5796/6591/3037/687/5727/4192/10413/6935/7421/1948/5587/677/2252/1012/252983/55612/6431/51098/7538"	24
"GO:0061041"	"BP"	"GO:0061041"	"regulation of wound healing"	"48/4529"	"137/18614"	0.00311534440920066	0.0386238188740737	0.0304228710309484	"2048/7391/4921/2191/5270/5627/90102/4638/10855/2247/100506658/2149/2150/1839/7124/22875/135228/7128/5154/5054/857/5327/10565/8840/5747/23189/301/84959/5592/59/928/10979/302/51330/18/79001/170692/2303/1398/114897/84034/5055/55612/7056/6431/6915/5329/348"	48
"GO:0006670"	"BP"	"GO:0006670"	"sphingosine metabolic process"	"11/4529"	"20/18614"	0.00312044862945894	0.0386238188740737	0.0304228710309484	"8613/2629/27163/427/10558/20/56624/171546/9517/55304/8612"	11
"GO:0009168"	"BP"	"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	"11/4529"	"20/18614"	0.00312044862945894	0.0386238188740737	0.0304228710309484	"271/159/3615/8833/10606/3614/5634/132/122622/5198/100"	11
"GO:0055093"	"BP"	"GO:0055093"	"response to hyperoxia"	"11/4529"	"20/18614"	0.00312044862945894	0.0386238188740737	0.0304228710309484	"10533/5159/6648/857/5423/664/2308/4313/8140/1277/10587"	11
"GO:0071243"	"BP"	"GO:0071243"	"cellular response to arsenic-containing substance"	"11/4529"	"20/18614"	0.00312044862945894	0.0386238188740737	0.0304228710309484	"80149/467/90637/79752/3297/7415/10105/9446/119391/7390/54407"	11
"GO:0010717"	"BP"	"GO:0010717"	"regulation of epithelial to mesenchymal transition"	"40/4529"	"110/18614"	0.00313678642882509	0.0386769981166456	0.0304647587905085	"55223/51094/4139/3553/2043/7048/54756/2042/90102/205717/51176/6423/1601/5515/2296/3569/4017/6386/5747/152007/7046/153090/2022/4192/23187/25805/6934/10979/7043/26585/7041/1277/8313/348262/6317/650/182/655/7040/7074"	40
"GO:0030148"	"BP"	"GO:0030148"	"sphingolipid biosynthetic process"	"40/4529"	"110/18614"	0.00313678642882509	0.0386769981166456	0.0304647587905085	"8613/81849/29956/2629/8703/8560/8708/375298/94101/151742/166929/7368/5562/79993/60481/6785/427/6482/10558/7357/20/6609/221/56624/259230/142891/83401/2583/9375/5587/171546/9517/6483/242/59344/10400/29906/2531/55304/8612"	40
"GO:0010761"	"BP"	"GO:0010761"	"fibroblast migration"	"23/4529"	"55/18614"	0.00317302177783777	0.039048835059061	0.0307576440533699	"8394/28956/4921/6546/7145/2247/90355/9590/358/5747/5339/3611/59/9124/55198/8874/2530/207/5371/3690/9368/7040/3036"	23
"GO:0001736"	"BP"	"GO:0001736"	"establishment of planar polarity"	"29/4529"	"74/18614"	0.00321371531767606	0.0392861257217679	0.0309445510822144	"4919/1952/1951/7474/9948/10427/6423/1601/5754/22881/57154/9968/7976/115908/89958/22943/10082/10640/51339/123016/5048/1856/90410/54903/64750/57664/84133/9620/7074"	29
"GO:0007164"	"BP"	"GO:0007164"	"establishment of tissue polarity"	"29/4529"	"74/18614"	0.00321371531767606	0.0392861257217679	0.0309445510822144	"4919/1952/1951/7474/9948/10427/6423/1601/5754/22881/57154/9968/7976/115908/89958/22943/10082/10640/51339/123016/5048/1856/90410/54903/64750/57664/84133/9620/7074"	29
"GO:0008333"	"BP"	"GO:0008333"	"endosome to lysosome transport"	"29/4529"	"74/18614"	0.00321371531767606	0.0392861257217679	0.0309445510822144	"6272/81609/23557/338382/55207/25978/7879/63971/6845/91782/64089/22898/51510/7415/7251/219931/4074/55681/22863/63894/57617/23274/83547/201475/57132/57724/9525/8943/80700"	29
"GO:0001704"	"BP"	"GO:0001704"	"formation of primary germ layer"	"45/4529"	"127/18614"	0.0032254158781338	0.0392861257217679	0.0309445510822144	"1969/27245/79971/3914/3676/1290/659/2335/7474/1295/3693/51176/6423/1843/2296/1303/2697/3624/3912/190/1846/9314/1289/22943/3678/3679/8091/7296/1284/4323/23168/55897/79798/4313/2294/2303/3975/3690/3675/5573/2885/3909/655/5566/1291"	45
"GO:0001782"	"BP"	"GO:0001782"	"B cell homeostasis"	"16/4529"	"34/18614"	0.00322899663466585	0.0392861257217679	0.0309445510822144	"149041/836/4208/972/10758/7128/139818/4067/54542/3071/55012/6655/3091/596/100/4282"	16
"GO:0016242"	"BP"	"GO:0016242"	"negative regulation of macroautophagy"	"16/4529"	"34/18614"	0.00322899663466585	0.0392861257217679	0.0309445510822144	"65018/9554/56893/55254/5290/10919/340371/9638/120892/84749/23256/207/23274/7157/140775/4864"	16
"GO:0003197"	"BP"	"GO:0003197"	"endocardial cushion development"	"22/4529"	"52/18614"	0.00325343006446873	0.0394340278002775	0.0310610492947392	"659/7048/6091/4487/3516/324/10370/6591/23462/7046/2022/22943/4193/6926/2294/55273/6909/6662/650/182/655/11096"	22
